LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,TOTAL_PRECIPITATION_CALGARY,MEAN_TEMPERATURE_EDMONTON,TOTAL_PRECIPITATION_EDMONTON,MEAN_TEMPERATURE_HALIFAX,TOTAL_PRECIPITATION_HALIFAX,MEAN_TEMPERATURE_MONCTON,TOTAL_PRECIPITATION_MONCTON,MEAN_TEMPERATURE_MONTREAL,TOTAL_PRECIPITATION_MONTREAL,MEAN_TEMPERATURE_OTTAWA,TOTAL_PRECIPITATION_OTTAWA,MEAN_TEMPERATURE_QUEBEC,TOTAL_PRECIPITATION_QUEBEC,MEAN_TEMPERATURE_SASKATOON,TOTAL_PRECIPITATION_SASKATOON,MEAN_TEMPERATURE_STJOHNS,TOTAL_PRECIPITATION_STJOHNS,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_TORONTO,MEAN_TEMPERATURE_VANCOUVER,TOTAL_PRECIPITATION_VANCOUVER,MEAN_TEMPERATURE_WHITEHORSE,TOTAL_PRECIPITATION_WHITEHORSE,MEAN_TEMPERATURE_WINNIPEG,TOTAL_PRECIPITATION_WINNIPEG
24-Jun-2006 00:00:00,14.4,0.0,13.8,0.0,15.9,26.7,18.4,1.0,19.15,0.0,17.9,0.0,16.8,0.0,17.6,0.0,18.7,11.6,19.3,0.0,18.5,0.0,10.0,0.0,17.85,9.0
25-Jun-2006 00:00:00,16.4,0.0,17.0,0.0,17.5,22.8,20.1,0.0,20.75,0.30000000000000004,20.2,0.0,18.9,0.0,17.8,0.0,16.7,0.6,21.0,0.0,20.3,0.0,11.6,1.2,19.75,0.0
26-Jun-2006 00:00:00,19.0,0.0,18.1,0.0,19.4,11.0,19.5,1.0,21.8,1.6,21.6,1.4,21.1,2.3,17.1,0.0,17.7,26.2,22.4,0.0,20.6,0.0,11.3,0.0,18.549999999999997,0.25
27-Jun-2006 00:00:00,20.5,0.0,22.3,0.0,21.3,0.0,21.9,0.2,24.15,13.7,23.1,31.8,20.7,24.8,20.3,0.0,19.2,1.2,22.5,5.4,19.1,0.0,7.5,0.0,17.200000000000003,0.0
28-Jun-2006 00:00:00,22.4,0.0,21.3,0.0,21.1,0.3,23.5,0.2,22.6,8.5,23.0,0.0,21.6,4.1,23.7,0.0,19.4,0.2,22.7,11.4,15.9,0.0,7.0,23.4,20.0,0.0
29-Jun-2006 00:00:00,16.4,0.0,17.2,0.0,21.5,0.0,23.1,0.2,22.65,0.0,21.0,3.8,21.3,6.0,23.0,0.0,20.4,0.0,19.4,6.0,17.3,0.0,11.9,1.2,23.1,0.2
30-Jun-2006 00:00:00,19.0,0.0,16.3,0.0,18.4,34.6,19.8,10.0,18.4,14.5,18.0,0.6,16.4,18.7,16.3,0.0,20.7,0.0,20.5,0.2,20.4,0.0,14.4,0.0,24.35,0.0
01-Jul-2006 00:00:00,16.1,4.6,15.1,0.0,19.2,0.0,18.0,0.0,20.4,3.8,19.6,17.6,17.8,2.9,18.5,0.0,19.6,1.0,23.1,2.2,18.7,0.0,13.6,0.0,23.25,0.0
02-Jul-2006 00:00:00,17.2,0.0,16.9,0.0,17.5,0.2,16.2,8.2,22.65,18.9,22.1,1.2,16.5,12.2,18.2,0.0,16.8,0.0,26.2,0.0,18.9,0.0,18.5,0.0,21.8,0.0
03-Jul-2006 00:00:00,17.6,0.0,18.5,0.0,18.8,0.0,18.5,0.8,20.0,1.2999999999999998,21.3,2.2,17.3,0.0,17.8,0.0,16.4,4.0,25.8,0.0,20.0,0.0,16.5,0.0,17.8,0.0
04-Jul-2006 00:00:00,19.2,0.0,21.2,0.0,19.5,4.3,17.1,0.7,22.8,17.8,21.9,0.0,20.9,11.1,21.2,0.0,17.0,0.0,22.3,1.8,18.9,0.0,15.0,1.0,18.05,0.0
05-Jul-2006 00:00:00,19.7,0.4,22.0,0.0,21.1,2.8,20.1,0.8,18.95,0.8,17.7,0.0,18.5,0.0,22.8,0.0,18.3,0.0,18.4,0.0,16.7,0.0,14.7,0.0,20.8,0.0
06-Jul-2006 00:00:00,20.2,23.8,19.6,2.6,17.9,4.5,18.5,0.0,18.299999999999997,0.0,18.0,0.0,17.0,0.0,23.4,0.0,19.2,3.4,18.0,0.0,16.6,0.0,16.3,2.6,24.950000000000003,0.0
07-Jul-2006 00:00:00,19.6,0.0,18.0,0.0,20.1,0.0,19.4,0.4,21.55,0.0,20.7,0.0,18.3,0.0,21.3,1.0,17.1,1.2,21.0,0.0,17.1,0.0,13.1,1.2,26.299999999999997,0.0
08-Jul-2006 00:00:00,16.8,0.0,15.8,0.0,20.9,0.0,22.2,0.0,23.05,0.0,22.3,0.0,21.6,0.0,17.6,0.0,16.5,0.0,22.1,0.0,19.0,0.0,11.1,0.6,21.7,0.0
09-Jul-2006 00:00:00,20.2,14.6,19.5,0.2,18.1,0.8,21.0,0.0,22.4,0.0,22.2,0.0,21.6,0.0,18.4,0.0,20.9,0.4,23.1,0.0,20.1,0.4,11.5,4.8,13.9,0.0
10-Jul-2006 00:00:00,15.6,4.0,16.9,7.2,20.1,0.0,21.3,0.0,23.799999999999997,5.6,22.9,0.8,19.9,0.0,22.4,6.0,21.3,0.0,20.1,33.4,18.5,0.0,15.2,7.6,18.35,0.0
11-Jul-2006 00:00:00,15.6,0.0,16.4,0.0,21.1,0.3,21.2,0.4,23.0,0.0,21.6,0.0,21.0,0.0,19.9,0.0,19.4,3.2,21.3,0.2,17.3,0.0,14.3,0.0,24.75,0.0
12-Jul-2006 00:00:00,19.1,0.0,17.3,0.2,21.4,7.0,22.2,0.2,22.6,0.2,20.8,0.4,22.6,0.0,22.1,0.0,15.6,3.8,20.9,35.2,15.0,10.2,14.6,0.4,26.3,0.0
13-Jul-2006 00:00:00,17.7,0.0,16.9,5.7,17.4,43.5,18.1,18.4,24.2,0.0,23.8,0.0,22.4,0.0,20.7,3.0,11.2,0.0,23.8,0.0,17.5,0.2,16.9,0.8,25.299999999999997,3.75
14-Jul-2006 00:00:00,16.1,0.0,14.4,0.0,21.9,0.0,21.7,0.2,26.5,0.0,26.2,0.0,25.9,0.0,18.9,1.5,10.4,1.8,25.4,0.4,17.8,0.4,14.5,0.4,25.450000000000003,0.0
15-Jul-2006 00:00:00,16.9,0.0,15.0,0.8,22.1,0.0,20.2,0.0,24.25,2.7,24.2,13.2,23.2,1.9,20.6,0.5,12.1,7.2,26.8,3.8,17.5,0.0,14.3,0.0,24.9,0.0
16-Jul-2006 00:00:00,15.1,0.0,16.4,2.0,21.0,0.0,22.9,0.0,25.25,0.0,26.1,0.0,24.2,11.9,17.3,3.5,13.2,0.2,27.9,0.0,17.6,0.0,13.9,0.0,25.35,0.0
17-Jul-2006 00:00:00,19.2,0.0,17.0,4.2,21.4,0.0,23.4,0.0,25.85,6.4,25.9,12.8,24.8,26.3,17.4,0.5,15.5,0.0,27.4,2.6,16.6,0.0,13.2,0.0,20.85,0.0
18-Jul-2006 00:00:00,14.8,1.0,14.4,0.8,23.0,0.0,23.5,0.2,21.9,0.8,22.3,0.4,20.4,5.0,19.0,0.0,21.0,0.0,23.7,0.0,16.5,0.0,11.3,0.0,22.25,0.0
19-Jul-2006 00:00:00,15.0,0.0,15.6,0.0,20.2,0.0,20.6,0.0,21.15,0.0,21.3,0.0,20.3,0.0,16.7,0.0,20.5,0.0,22.0,0.0,18.5,0.0,13.6,0.0,22.5,0.0
20-Jul-2006 00:00:00,18.9,0.2,18.4,0.0,20.6,0.0,20.8,0.0,24.450000000000003,13.899999999999999,23.6,0.0,22.0,0.0,18.6,0.0,17.6,0.0,23.7,3.0,19.6,0.0,12.9,0.4,20.450000000000003,0.0
21-Jul-2006 00:00:00,20.1,0.0,19.5,0.0,17.6,32.6,18.9,15.8,23.85,1.4,22.3,0.0,22.4,3.3,21.7,0.0,20.6,0.0,22.5,0.6,23.4,0.0,15.2,0.0,23.2,0.0
22-Jul-2006 00:00:00,21.7,0.0,22.5,0.0,20.5,0.5,22.0,24.8,20.0,3.4,18.7,0.0,19.8,3.3,22.6,0.0,17.7,0.0,18.9,4.4,24.4,0.0,14.9,0.0,23.7,0.0
23-Jul-2006 00:00:00,24.2,0.0,23.5,0.0,20.6,0.3,18.9,10.2,20.9,1.6,20.1,0.0,18.7,0.0,23.9,0.0,17.1,7.4,19.2,2.4,23.0,0.0,15.3,0.0,27.1,0.0
24-Jul-2006 00:00:00,19.7,0.0,20.0,0.0,17.1,28.7,16.4,1.0,21.55,0.0,19.6,0.2,19.0,3.0,22.9,10.0,21.4,0.4,21.1,0.0,21.8,0.0,14.5,0.2,23.75,0.0
25-Jul-2006 00:00:00,20.3,0.4,19.6,1.6,19.6,0.0,19.3,1.0,21.700000000000003,30.7,23.1,31.8,21.2,6.0,20.2,1.5,16.4,0.6,26.6,0.0,20.4,0.0,14.8,0.0,21.85,5.05
26-Jul-2006 00:00:00,20.9,0.0,21.1,4.0,20.0,0.0,21.1,26.0,24.35,0.0,23.7,0.0,23.5,0.0,22.1,0.5,18.9,0.0,26.3,3.0,20.4,0.0,10.1,6.4,22.9,0.0
27-Jul-2006 00:00:00,18.6,0.0,17.7,0.0,20.5,0.0,21.9,0.0,26.2,0.8,24.9,1.0,22.7,15.0,21.7,2.0,15.2,0.6,25.9,0.0,19.5,0.0,12.2,5.2,24.65,0.4
28-Jul-2006 00:00:00,18.9,0.0,15.8,11.8,20.6,0.0,20.8,11.6,23.9,0.0,23.3,0.0,22.7,0.0,17.5,0.0,13.7,0.4,24.9,12.2,18.0,0.0,15.5,1.8,18.2,0.35
29-Jul-2006 00:00:00,21.8,0.0,17.4,5.6,23.4,0.6,23.7,5.8,24.25,0.0,23.9,0.0,20.5,0.0,20.6,2.0,16.2,13.8,26.7,0.0,16.6,0.0,15.4,0.0,17.35,0.0
30-Jul-2006 00:00:00,17.4,2.4,11.3,14.4,18.4,0.0,18.2,0.0,19.25,0.0,20.2,0.0,16.9,0.0,19.7,0.0,20.6,0.2,23.2,0.0,16.2,14.0,16.0,0.0,23.85,0.0
31-Jul-2006 00:00:00,15.4,0.0,14.8,0.0,18.6,0.0,19.2,2.2,22.25,15.7,24.0,19.2,19.8,0.0,15.7,0.0,18.5,0.0,27.0,0.0,17.0,0.0,11.2,0.0,25.05,0.0
01-Aug-2006 00:00:00,14.2,0.0,15.3,2.4,20.4,0.0,19.7,8.6,28.35,18.7,29.3,21.2,22.4,12.0,17.5,0.0,16.2,0.0,31.5,0.0,17.9,0.0,11.7,1.4,20.700000000000003,0.0
02-Aug-2006 00:00:00,15.3,0.0,14.8,0.0,23.0,10.1,23.4,4.8,24.0,46.8,25.0,32.4,24.1,0.0,15.2,0.0,14.9,14.2,28.4,13.4,16.6,0.0,11.4,0.0,22.45,4.7
03-Aug-2006 00:00:00,15.0,0.3,14.7,0.0,20.0,7.3,20.7,0.8,22.45,4.1,22.9,1.4,23.4,0.0,14.0,0.0,13.0,0.0,21.4,10.4,17.6,0.0,12.7,0.0,19.9,0.25
04-Aug-2006 00:00:00,12.6,0.0,10.8,14.4,16.5,9.5,18.3,1.4,23.1,1.4,22.9,0.0,21.1,15.7,16.7,6.0,12.9,0.0,23.1,0.0,17.8,0.0,9.5,4.6,20.1,6.55
05-Aug-2006 00:00:00,12.8,0.0,13.5,0.2,18.4,0.0,16.8,0.0,18.4,0.0,19.1,0.0,17.8,0.0,15.1,4.0,14.3,6.8,21.0,0.0,18.2,0.0,9.9,5.6,23.2,4.1
06-Aug-2006 00:00:00,15.0,0.0,14.8,0.0,17.9,0.0,17.3,0.0,20.65,0.0,21.1,0.0,18.4,0.0,15.7,0.0,17.8,0.0,23.8,0.0,20.0,0.0,10.5,0.2,19.200000000000003,0.0
07-Aug-2006 00:00:00,19.2,0.0,17.1,0.0,17.0,11.0,18.5,12.2,23.7,0.7,23.4,0.0,21.9,0.0,22.2,0.0,17.7,0.0,24.5,0.0,20.5,0.0,9.0,2.6,19.1,0.0
08-Aug-2006 00:00:00,21.4,0.0,19.5,0.0,18.7,11.1,17.4,5.8,19.4,0.0,19.2,0.0,18.6,0.0,19.7,0.0,18.6,0.0,20.5,0.0,15.7,2.0,12.9,6.4,24.65,0.0
09-Aug-2006 00:00:00,19.0,9.1,18.3,0.5,18.2,0.0,17.6,0.0,19.200000000000003,0.0,19.2,0.0,17.0,0.0,23.8,0.0,16.6,5.0,20.0,0.0,18.6,1.2,14.0,2.0,25.4,0.0
10-Aug-2006 00:00:00,15.1,5.1,14.5,3.6,17.8,0.0,18.2,10.8,18.2,4.9,19.5,0.0,16.3,9.0,21.8,0.0,14.0,49.0,22.5,0.0,17.9,1.6,11.9,0.0,22.05,22.0
11-Aug-2006 00:00:00,12.2,10.7,12.5,5.8,15.2,10.0,14.3,3.2,15.9,0.0,16.3,0.0,14.7,0.0,19.8,14.5,17.7,0.0,17.3,0.0,17.1,0.0,10.4,0.2,22.75,0.0
12-Aug-2006 00:00:00,14.6,2.0,13.8,0.0,14.9,1.4,13.3,4.4,15.55,0.0,15.1,0.0,14.3,0.0,15.0,1.5,15.4,3.6,17.5,0.0,17.2,0.0,13.0,0.0,20.95,12.35
13-Aug-2006 00:00:00,14.9,0.0,14.6,0.0,14.5,0.0,13.1,0.2,17.15,0.0,17.1,0.0,14.4,0.0,15.5,1.5,15.9,0.0,19.2,0.0,17.6,0.0,11.0,0.8,19.05,0.0
14-Aug-2006 00:00:00,16.4,0.0,17.2,0.0,16.5,0.0,16.4,0.0,20.200000000000003,3.1,19.9,0.0,14.7,1.3,17.7,0.0,16.3,0.0,20.3,1.8,18.1,0.0,14.3,0.0,18.4,0.0
15-Aug-2006 00:00:00,15.3,0.0,13.7,2.0,17.0,4.6,17.6,2.2,21.5,0.1,20.1,0.0,19.4,13.0,19.4,0.0,17.8,0.0,21.1,0.0,17.2,0.0,9.4,0.0,19.6,0.0
16-Aug-2006 00:00:00,14.6,0.2,12.2,0.0,20.9,0.0,19.6,0.0,20.0,0.0,20.3,0.0,18.4,0.0,15.8,0.0,18.8,1.8,20.4,0.0,16.7,0.0,11.4,0.2,20.299999999999997,0.0
17-Aug-2006 00:00:00,14.8,0.0,14.1,0.0,19.8,0.0,18.8,0.0,19.7,0.0,20.3,0.0,18.3,0.0,16.8,0.0,17.9,0.0,20.9,0.0,17.1,0.0,13.0,0.9,20.950000000000003,0.0
18-Aug-2006 00:00:00,17.5,0.0,17.5,1.4,19.2,0.0,18.0,0.0,23.450000000000003,0.0,23.5,0.0,20.8,0.0,18.8,0.0,14.8,0.0,25.0,0.0,16.7,0.0,10.3,0.0,18.049999999999997,0.0
19-Aug-2006 00:00:00,18.0,0.0,15.6,1.4,19.0,0.0,20.0,3.0,24.5,18.0,24.1,4.4,21.1,0.0,20.8,0.0,18.5,0.0,22.4,1.2,18.1,0.0,13.0,0.0,19.299999999999997,0.0
20-Aug-2006 00:00:00,17.0,0.0,13.1,0.0,17.9,1.5,18.2,14.4,17.7,12.5,17.1,7.6,16.0,15.4,16.7,0.0,18.1,0.6,18.1,0.0,19.0,0.0,12.0,0.0,22.549999999999997,0.35
21-Aug-2006 00:00:00,19.0,0.0,17.6,0.0,20.7,1.5,16.1,11.6,20.5,2.3,18.5,0.0,18.1,4.8,15.6,0.0,17.4,13.0,20.0,0.0,17.9,0.0,14.2,0.0,17.700000000000003,0.0
22-Aug-2006 00:00:00,20.3,0.0,17.3,6.8,19.9,0.0,18.1,0.0,19.65,0.0,19.9,0.0,16.4,0.0,20.8,0.0,18.0,5.6,22.5,0.0,16.8,0.0,13.8,0.0,17.75,0.0
23-Aug-2006 00:00:00,13.7,3.2,14.9,2.2,16.8,0.0,14.6,0.0,15.7,0.0,16.8,0.0,13.5,0.0,18.5,0.0,19.1,0.6,20.6,0.6,16.5,0.0,10.6,4.6,21.25,0.0
24-Aug-2006 00:00:00,13.4,0.4,15.7,1.2,15.4,0.0,13.3,0.0,15.35,0.5,16.7,0.0,11.8,0.0,17.5,0.0,17.5,0.0,18.9,0.0,16.4,0.0,9.8,0.2,21.200000000000003,0.0
25-Aug-2006 00:00:00,16.0,0.0,14.3,0.0,14.8,0.0,12.6,0.0,15.05,0.0,16.0,0.0,12.6,0.0,16.8,0.0,15.6,0.0,17.0,8.2,17.4,0.0,13.7,0.4,19.8,6.2
26-Aug-2006 00:00:00,16.4,0.0,17.3,0.0,14.5,0.0,12.2,0.0,15.95,0.0,16.2,0.0,14.3,0.0,14.7,0.0,14.0,0.0,17.5,1.0,18.1,0.0,12.2,0.0,19.45,4.3
27-Aug-2006 00:00:00,17.7,0.0,15.6,0.0,14.0,0.0,11.7,0.0,16.2,36.3,18.1,5.2,13.0,19.0,16.8,0.0,11.9,0.0,23.0,2.2,19.1,0.0,9.7,0.0,20.549999999999997,0.0
28-Aug-2006 00:00:00,20.1,0.0,20.8,0.0,13.4,0.0,12.6,1.0,18.4,0.1,19.0,0.0,16.6,0.2,18.6,0.0,10.6,1.2,20.9,1.2,17.4,0.0,10.7,1.0,16.55,0.0
29-Aug-2006 00:00:00,16.1,0.0,17.0,0.0,15.9,0.0,15.6,0.0,19.85,0.0,20.8,0.0,19.0,0.0,26.4,0.0,13.1,0.0,20.8,0.2,17.7,0.0,10.4,0.0,16.15,0.0
30-Aug-2006 00:00:00,10.9,0.6,9.4,14.0,17.7,0.0,14.9,0.0,15.2,0.0,15.0,0.0,14.0,0.0,21.4,0.5,12.2,9.0,18.8,0.0,16.2,0.0,11.1,0.0,20.0,0.0
31-Aug-2006 00:00:00,11.4,1.6,11.8,0.0,14.5,0.0,11.9,0.0,14.45,0.0,15.5,0.0,14.9,0.0,12.0,2.0,13.4,29.0,16.5,0.0,15.3,0.0,8.9,2.2,20.55,0.0
01-Sep-2006 00:00:00,11.8,0.0,12.6,0.0,14.2,0.0,12.6,0.0,17.25,0.0,17.5,0.0,15.3,0.0,12.9,0.0,11.0,10.8,18.3,0.0,17.6,0.0,10.9,0.2,15.9,0.0
02-Sep-2006 00:00:00,16.9,0.0,17.0,0.0,13.6,0.0,13.0,0.0,17.15,0.0,16.9,22.6,15.5,0.0,16.9,0.0,11.1,0.6,15.8,7.8,18.4,0.0,8.9,0.0,16.0,0.0
03-Sep-2006 00:00:00,18.5,0.0,16.4,0.0,15.4,0.0,14.7,0.0,14.7,13.7,13.1,31.0,15.6,7.5,18.3,0.0,16.2,0.0,15.2,7.2,18.8,0.0,8.7,0.0,18.15,0.0
04-Sep-2006 00:00:00,19.5,0.0,16.8,0.0,14.9,3.6,15.1,7.2,17.15,0.4,16.3,0.2,14.8,3.3,20.9,0.0,18.0,0.8,16.2,0.0,18.7,0.0,12.4,1.4,19.75,0.0
05-Sep-2006 00:00:00,19.8,0.0,16.8,0.0,17.1,0.0,18.4,0.2,17.45,0.0,17.5,0.0,16.3,0.0,18.9,0.0,16.2,4.0,18.2,0.0,17.0,0.0,11.9,0.0,22.75,0.0
06-Sep-2006 00:00:00,18.3,0.0,16.5,0.0,16.0,4.9,18.8,2.0,17.0,0.0,14.4,0.0,15.9,0.0,19.7,0.0,17.0,1.0,19.3,0.0,17.0,0.0,7.8,0.4,19.450000000000003,0.0
07-Sep-2006 00:00:00,16.9,0.0,12.6,0.0,16.4,0.0,17.3,0.0,16.15,0.0,15.7,0.0,13.5,0.0,14.2,0.0,13.5,2.0,19.8,0.0,16.2,0.0,12.7,0.0,15.45,0.0
08-Sep-2006 00:00:00,17.0,0.0,16.6,0.0,17.5,0.0,17.1,0.0,20.85,0.30000000000000004,19.9,12.6,16.2,15.1,14.7,0.0,16.3,0.0,21.8,5.8,15.9,0.0,12.0,3.2,8.85,0.0
09-Sep-2006 00:00:00,17.9,0.0,18.3,0.0,18.3,0.0,17.3,1.8,14.55,1.8,14.0,0.2,11.4,10.3,15.2,0.0,16.3,0.0,14.4,2.2,15.8,4.6,10.1,0.2,11.100000000000001,0.0
10-Sep-2006 00:00:00,17.1,0.0,16.0,1.2,11.4,0.0,10.9,2.4,11.7,0.0,12.1,0.0,11.5,0.0,18.2,0.0,16.6,0.4,12.7,0.0,16.2,0.0,6.5,1.0,13.8,0.0
11-Sep-2006 00:00:00,16.4,0.0,14.4,0.0,11.5,0.0,9.3,0.0,12.2,0.0,12.3,0.0,11.1,0.0,16.3,0.0,10.0,5.4,14.6,0.0,16.1,0.0,6.8,0.0,14.35,0.0
12-Sep-2006 00:00:00,15.9,0.0,11.8,19.0,10.8,0.0,9.7,0.0,13.350000000000001,0.0,12.9,0.0,12.0,0.0,16.7,0.0,11.1,1.0,16.3,3.0,17.2,0.0,4.1,2.0,18.05,0.0
13-Sep-2006 00:00:00,10.0,24.0,10.3,5.4,15.1,0.0,13.0,0.0,13.100000000000001,5.3,12.2,24.0,11.6,1.2,9.1,24.0,12.8,48.0,18.3,8.2,14.4,3.8,8.0,9.0,20.15,0.0
14-Sep-2006 00:00:00,5.2,28.6,8.2,19.0,15.6,0.0,14.6,0.2,15.9,4.9,15.6,4.8,14.1,1.4,9.3,7.5,15.5,0.0,17.6,0.6,12.0,1.0,5.8,0.0,23.7,0.0
15-Sep-2006 00:00:00,2.6,4.2,5.4,19.2,18.5,0.0,18.3,0.0,17.700000000000003,0.0,16.2,0.0,17.3,0.0,6.6,46.0,16.0,0.0,18.2,0.0,13.5,0.6,6.5,0.0,22.950000000000003,0.25
16-Sep-2006 00:00:00,4.4,0.4,3.2,4.8,18.9,0.0,17.8,0.0,18.45,0.1,17.8,0.0,16.8,0.0,4.9,11.0,14.5,0.0,17.6,0.0,13.6,0.0,7.4,0.0,16.95,5.25
17-Sep-2006 00:00:00,4.3,0.0,3.8,0.2,18.7,0.0,17.3,0.0,19.1,0.0,18.6,0.0,16.8,0.3,3.7,13.0,11.1,0.0,18.9,0.0,12.8,2.4,6.0,0.0,11.7,26.8
18-Sep-2006 00:00:00,6.5,0.0,4.0,0.0,20.1,0.0,18.1,0.0,21.25,0.0,20.8,4.6,12.9,1.1,4.3,0.0,8.8,1.4,20.1,12.6,15.3,8.2,7.3,0.0,6.949999999999999,7.25
19-Sep-2006 00:00:00,5.2,0.0,6.9,0.2,18.4,0.0,19.0,0.0,16.85,5.3,15.9,15.8,12.7,7.3,5.6,0.0,9.1,0.0,16.0,0.6,14.2,1.2,8.7,0.0,6.5,0.0
20-Sep-2006 00:00:00,11.0,0.0,7.0,0.0,18.4,6.1,16.6,20.0,13.350000000000001,0.0,10.2,1.0,12.7,0.7,6.3,0.5,16.8,1.6,11.2,0.6,12.1,17.4,8.0,0.2,11.6,0.0
21-Sep-2006 00:00:00,5.5,4.0,8.2,5.8,13.0,0.0,10.1,0.0,10.649999999999999,0.4,9.7,0.6,8.7,0.2,9.3,5.5,17.0,0.0,11.9,0.0,14.3,0.0,7.6,0.0,10.8,0.0
22-Sep-2006 00:00:00,7.7,0.0,8.1,0.0,9.4,0.0,9.1,0.0,12.0,0.1,12.4,0.0,9.1,0.0,9.2,7.0,11.7,0.0,11.9,2.0,12.4,0.0,11.0,0.0,11.7,0.0
23-Sep-2006 00:00:00,8.7,0.0,9.2,0.0,9.7,11.4,7.7,4.8,14.8,9.2,15.7,10.2,10.8,0.6,11.2,0.0,10.7,0.0,20.0,6.6,13.4,0.0,7.1,0.0,10.8,0.0
24-Sep-2006 00:00:00,13.0,0.0,12.9,0.0,15.4,0.8,15.1,4.4,16.85,6.0,14.1,3.4,14.0,24.4,12.7,0.0,12.2,0.2,14.8,4.4,14.0,0.0,0.7,14.4,14.399999999999999,1.8
25-Sep-2006 00:00:00,14.2,0.0,13.6,0.8,11.0,0.0,10.1,0.0,11.1,2.0,9.2,4.0,8.2,0.0,13.1,0.5,13.5,12.6,12.8,1.8,15.0,0.0,5.7,1.4,12.45,0.75
26-Sep-2006 00:00:00,11.6,0.8,7.8,0.2,11.3,0.0,10.6,0.4,12.1,0.0,11.4,0.0,8.0,9.6,11.6,2.0,12.3,0.0,12.9,0.0,15.8,0.0,5.2,1.0,11.3,0.7
27-Sep-2006 00:00:00,10.2,0.0,7.2,0.0,12.1,0.0,11.3,0.0,13.649999999999999,0.0,13.4,0.0,11.1,0.0,6.3,0.0,12.5,0.0,16.2,7.6,17.0,0.0,12.6,0.0,7.550000000000001,0.0
28-Sep-2006 00:00:00,15.4,0.0,13.4,2.8,13.5,0.2,11.0,0.2,17.25,3.7,13.0,18.0,16.7,0.0,12.2,1.0,11.5,0.0,10.9,0.4,15.3,0.0,10.6,0.0,5.6,2.65
29-Sep-2006 00:00:00,15.6,0.0,15.1,0.0,16.8,10.0,16.5,10.0,9.55,8.399999999999999,7.0,1.8,9.7,36.3,13.3,0.0,11.6,0.0,8.5,0.0,14.3,0.0,8.5,0.8,10.25,0.0
30-Sep-2006 00:00:00,14.1,0.0,13.0,1.8,12.0,0.0,9.3,0.0,9.649999999999999,0.1,8.5,0.0,8.2,0.0,14.4,0.0,13.7,5.0,11.6,6.2,13.5,0.2,4.8,0.4,12.100000000000001,0.0
01-Oct-2006 00:00:00,7.7,0.0,8.3,1.0,10.0,7.6,8.1,8.0,11.9,14.3,11.7,9.2,8.1,16.5,9.5,1.5,11.9,1.8,12.2,1.8,12.3,0.0,3.7,0.0,17.049999999999997,0.0
02-Oct-2006 00:00:00,3.3,3.0,4.5,0.0,10.9,9.9,8.6,50.2,12.8,0.2,11.4,0.0,11.0,0.0,7.2,0.0,11.0,13.0,12.7,0.0,11.0,0.0,2.8,0.0,13.6,0.0
03-Oct-2006 00:00:00,5.2,0.4,4.1,0.0,11.2,0.0,10.0,0.0,13.55,1.5,12.7,1.8,11.6,0.4,4.8,0.0,12.5,4.4,19.1,6.6,11.6,0.0,4.9,0.0,8.2,0.0
04-Oct-2006 00:00:00,8.9,0.0,7.5,0.0,15.6,0.0,14.4,5.6,12.1,7.7,10.5,3.8,8.6,30.3,10.3,0.0,12.3,0.4,12.5,15.2,12.1,0.0,6.5,0.0,8.0,0.0
05-Oct-2006 00:00:00,11.7,0.0,9.0,0.0,10.3,18.0,9.1,8.6,7.45,0.0,6.5,0.0,8.1,0.0,12.3,0.0,11.8,4.2,8.8,0.0,11.1,0.0,4.5,0.0,11.5,0.0
06-Oct-2006 00:00:00,9.4,0.0,4.7,2.8,8.1,0.0,6.0,0.0,8.7,0.0,8.1,0.0,6.6,0.0,11.9,0.0,5.7,0.0,8.1,0.0,12.5,0.0,3.9,0.0,14.6,0.0
07-Oct-2006 00:00:00,4.0,1.4,4.5,0.0,8.3,0.0,6.9,0.0,9.3,0.0,9.2,0.0,6.6,0.0,6.7,20.0,5.8,0.0,9.4,0.0,10.5,0.0,2.9,0.0,18.15,0.0
08-Oct-2006 00:00:00,2.6,0.0,3.3,0.0,10.6,0.0,11.1,0.0,13.45,0.0,12.4,0.0,11.7,0.0,4.5,3.5,10.2,0.0,12.7,0.0,12.4,3.8,2.5,0.0,7.199999999999999,0.0
09-Oct-2006 00:00:00,4.7,0.0,5.5,0.0,13.9,0.0,15.2,0.0,14.8,0.0,14.7,0.0,13.3,0.0,3.9,0.0,10.4,0.0,14.9,0.0,9.6,0.0,8.5,0.0,6.6,0.0
10-Oct-2006 00:00:00,6.7,0.4,4.7,2.4,11.4,0.0,8.7,0.0,8.45,0.0,9.5,0.0,8.1,0.0,1.0,1.0,10.0,0.0,12.1,0.0,9.6,0.0,11.0,0.0,2.75,2.95
11-Oct-2006 00:00:00,3.4,0.0,1.1,0.0,9.2,0.0,7.2,0.0,11.3,10.0,10.6,18.6,8.9,0.4,-3.3,0.0,7.2,0.0,13.9,22.0,10.4,0.0,6.4,0.0,-1.9500000000000002,0.6
12-Oct-2006 00:00:00,3.5,0.0,2.0,0.0,13.9,44.0,12.4,22.6,9.6,8.9,7.0,3.6,8.2,37.5,-4.8,0.0,7.1,0.0,5.1,0.2,11.0,0.0,0.6,0.0,0.44999999999999996,0.4
